"RecordSpec","DataKubun","MakeDate","KettoNum","HansyokuFNum","HansyokuMNum","BirthYear","SaleCode","SaleHostName","SaleName","FromDate","ToDate","Barei","Price"
"HS","1","20070808","2004100234","11201786","12240881","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0003150000",
"HS","1","20070808","2004100237","11201911","12243272","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0006300000",
"HS","1","20070808","2004100239","11201153","12233177","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0001575000",
"HS","1","20070808","2004100262","11201853","12224074","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0012705000",
"HS","1","20070808","2004100263","11201948","12249039","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0002100000",
"HS","1","20070808","2004100266","11201784","12247457","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0001575000",
"HS","1","20070808","2004100268","11201873","12242979","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0001575000",
"HS","1","20070808","2004100270","11201658","12244244","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0002625000",
"HS","1","20070808","2004100272","11201560","12232368","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0006405000",
"HS","1","20070808","2004100273","11201851","12242980","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0012180000",
"HS","1","20070808","2004100273","11201851","12242980","2004","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20060424","20060424","2","0025200000",
"HS","1","20070808","2004100303","11201166","12239704","2004","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20060515","20060515","2","0007560000",
"HS","1","20070808","2004100312","11201723","12245767","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0001837500",
"HS","1","20070808","2004100313","11201658","12243253","2004","006001","千葉県両総馬匹農業協同組合","千葉サラブレッド・セール","20060515","20060515","2","0003307500",
"HS","1","20070808","2004100369","11201867","12230305","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0002100000",
"HS","1","20070808","2004100372","11201811","12238712","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0002205000",
"HS","1","20070808","2004100385","11201700","12242703","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0004200000",
"HS","1","20070808","2004100443","11201614","12224326","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0025725000",
"HS","1","20070808","2004100445","11201455","12245578","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040719","20040719","0","0010500000",
"HS","1","20070808","2004100446","11201752","12238751","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040719","20040719","0","0008190000",
"HS","1","20070808","2004100447","11201560","12226206","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0003150000",
"HS","1","20070808","2004100456","11201913","12247521","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040719","20040719","0","0010605000",
"HS","1","20070808","2004100459","11201658","12244274","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0006930000",
"HS","1","20070808","2004100467","11201675","12239719","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0009450000",
"HS","1","20070808","2004100468","11201853","12237559","2004","003001","社団法人日本競走馬協会","セレクトセール","20040712","20040713","0","0009975000",
"HS","1","20070808","2004100477","11201659","12244212","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0007665000",
"HS","1","20070808","2004100477","11201659","12244212","2004","011001","日本中央競馬会","ＪＲＡブリーズアップセール","20060424","20060424","2","0017325000",
"HS","1","20070808","2004100489","11201913","12246227","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0001890000",
"HS","1","20070808","2004100494","11201723","12245197","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0003150000",
"HS","1","20070808","2004100496","11201851","12246468","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0003150000",
"HS","1","20070808","2004100498","11201801","12240367","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0003675000",
"HS","1","20070808","2004100501","11201738","12243938","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0003150000",
"HS","1","20070808","2004100503","11201801","12240907","2004","001006","日高軽種馬農業協同組合","北海道トレーニングセール","20060522","20060522","2","0016380000",
"HS","1","20070808","2004100507","11201399","12242107","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040719","20040719","0","0006300000",
"HS","1","20070808","2004100514","11201801","12231211","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0004200000",
"HS","1","20070808","2004100518","11201455","12245055","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0003465000",
"HS","1","20070808","2004100519","11201928","12247474","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0004200000",
"HS","1","20070808","2004100532","11201948","12244019","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0004725000",
"HS","1","20070808","2004100537","11201921","12248171","2004","002004","鹿児島県軽種馬協会","九州１歳市場","20050613","20050613","1","0001050000",
"HS","1","20070808","2004100547","11201742","12241226","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0001680000",
"HS","1","20070808","2004100559","11201542","12244104","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20050719","20050719","1","0008925000",
"HS","1","20070808","2004100566","11201878","12231013","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040719","20040719","0","0015750000",
"HS","1","20070808","2004100580","11201934","12227618","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0002100000",
"HS","1","20070808","2004100587","11201854","12225557","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0003675000",
"HS","1","20070808","2004100617","11404748","12249004","2004","003001","社団法人日本競走馬協会","セレクトセール","20040712","20040713","0","0012600000",
"HS","1","20070808","2004100618","11402689","12248990","2004","001002","日高軽種馬農業協同組合","北海道サマーセール","20050822","20050826","1","0002100000",
"HS","1","20070808","2004100620","11201738","12243814","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20051011","20051014","1","0005040000",
"HS","1","20070808","2004100622","11201261","12249010","2004","001003","日高軽種馬農業協同組合","北海道セレクションセール","20040719","20040719","0","0022890000",
"HS","1","20070808","2004100623","11201901","12246376","2004","001001","日高軽種馬農業協同組合","北海道オータムセール","20041018","20041019","0","0005250000",
